"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 04, 2019","47,183.39","47,697.78","48,009.43","47,183.39","110.87M","-1.08%"
"Feb 01, 2019","47,697.78","47,955.98","48,018.53","47,512.03","123.14M","-0.54%"
"Jan 31, 2019","47,955.98","47,972.18","48,281.68","47,875.93","208.33M","-0.03%"
"Jan 30, 2019","47,972.18","48,201.00","48,274.88","47,829.42","135.21M","-0.47%"
"Jan 29, 2019","48,201.00","47,600.25","48,344.20","47,600.25","155.07M","1.26%"
"Jan 28, 2019","47,600.25","47,892.41","48,026.61","47,600.25","81.22M","-0.61%"
"Jan 25, 2019","47,892.41","47,473.35","48,074.87","47,463.60","135.07M","0.88%"
"Jan 24, 2019","47,473.35","47,742.02","47,755.53","47,248.81","169.72M","-0.56%"
"Jan 23, 2019","47,742.02","47,952.19","48,017.12","47,573.70","99.37M","-0.44%"
"Jan 22, 2019","47,952.19","48,037.82","48,037.82","47,538.09","91.06M","-0.18%"
"Jan 21, 2019","48,037.82","47,585.02","48,126.05","47,585.02","88.53M","0.95%"
"Jan 18, 2019","47,585.02","47,298.40","47,849.74","47,298.40","92.04M","0.61%"
"Jan 17, 2019","47,298.40","47,665.20","47,669.46","47,033.59","146.05M","-0.77%"
"Jan 16, 2019","47,665.20","47,382.46","47,665.20","47,285.08","85.76M","0.60%"
"Jan 15, 2019","47,382.46","47,335.59","47,699.47","47,076.19","97.33M","0.10%"
"Jan 14, 2019","47,335.59","47,491.38","47,491.38","46,837.83","80.64M","-0.33%"
"Jan 11, 2019","47,491.38","47,164.36","47,807.93","47,151.58","106.40M","0.69%"
"Jan 10, 2019","47,164.36","47,140.85","47,198.79","46,686.94","98.91M","0.05%"
"Jan 09, 2019","47,140.85","46,116.17","47,140.85","46,116.17","100.75M","2.22%"
"Jan 08, 2019","46,116.17","45,876.36","46,289.31","45,876.36","118.85M","0.52%"
"Jan 07, 2019","45,876.36","46,156.11","47,110.66","45,738.94","92.31M","-0.61%"
"Jan 04, 2019","46,156.11","45,622.51","46,156.11","45,519.18","69.64M","1.17%"
"Jan 03, 2019","45,622.51","45,310.14","45,851.78","45,131.16","76.72M","0.69%"
"Jan 02, 2019","45,310.14","46,726.59","46,726.59","44,887.19","66.50M","-3.03%"
